"TOR201504140","TBA",1,0,1,3,2,1,0,"cabra002","R","norrd002","L","","","","8/F","F","F",10,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",1,0,2,2,2,1,0,"longe001","R","norrd002","L","","","","K","F","F",5,4,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",1,1,0,2,1,1,0,"reyej001","L","andrm001","R","","","","43/G","T","F",6,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",1,1,1,3,2,1,0,"pompd001","L","andrm001","R","","","","43/G","F","F",8,2,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",1,1,2,3,2,1,0,"bautj002","R","andrm001","R","","","","HP","F","F",9,3,16,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504140","TBA",1,1,2,2,1,1,0,"encae001","R","andrm001","R","bautj002","","","53/G","F","F",3,4,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"TOR201504140","TBA",2,0,0,0,0,1,0,"jennd002","R","norrd002","L","","","","HP","T","F",8,5,16,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504140","TBA",2,0,0,1,0,1,0,"forsl001","R","norrd002","L","jennd002","","","PB.1-2","F","F",4,6,10,"F","F",0,"F","F",0,0,"F","T",0,0,2,0,0
"TOR201504140","TBA",2,0,0,3,2,1,0,"forsl001","R","norrd002","L","","jennd002","","W","F","F",4,6,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,2,0
"TOR201504140","TBA",2,0,0,0,0,1,0,"river003","R","norrd002","L","forsl001","jennd002","","SB3;SB2","F","F",3,7,4,"F","F",0,"F","F",0,0,"F","F",0,0,2,3,0
"TOR201504140","TBA",2,0,0,0,1,1,0,"river003","R","norrd002","L","","forsl001","jennd002","53/G","F","F",3,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,2,3
"TOR201504140","TBA",2,0,1,1,1,1,0,"beckt001","R","norrd002","L","","forsl001","jennd002","7/L/SF.3-H","F","F",6,8,2,"T","F",0,"F","T",1,1,"F","F",0,0,0,2,4
"TOR201504140","TBA",2,0,2,1,0,2,0,"wilsb002","R","norrd002","L","","forsl001","","63/G","F","F",2,9,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,2,0
"TOR201504140","TBA",2,1,0,2,0,2,0,"donaj001","R","andrm001","R","","","","S6/G","T","F",5,5,20,"T","T",1,"F","F",0,0,"F","F",0,1,0,0,0
